Tibetan	Description
ཉོན་མོངས་པ་བཅོམ་པ་	[s:Bhinna kleśa] has overcome the miseries of vice (has broken the sin) {16/29 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སྡིག་པ་བསལ་བའི་ཆོས་ཅན་	[s:Vāhita pāpa dharma] with a sinless nature {16/30 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
རིག་པ་པོ་	[s:Vedaka] he that knows or understands the intelligent {16/31 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སྒྲིབ་པ་དང་རྣམ་པར་བྲལ་བ་	[s:Vinīvaraṇa] free from all stains, the spotless {16/32 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཡིད་རྣམ་པར་དང་བ་	[s:Viprasanna manāḥ] with pure intention or mind {16/33 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སྲུང་བ་གཅིག་པ་	[s:Eka rakṣa] having but one keeper or defender, or being the only keeper {16/34 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
དྲན་པའི་སྒོ་སྲུང་ཕུན་སུམ་ཚོགས་པ་	"[s:Smṛti dauvārika sampanna] a perfect door-keeper of the ""Recollection {16/35 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}"
སངས་རྒྱས་ཀྱི་ཆེ་བ་ཉིད་ཚད་མེད་པ་བརྙེས་པ་	[s:Aparamāṇa gata Buddha māhātmya] has found or obtained the excellence of a Buddha {16/36 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
བསམ་གཏན་གྱི་འཇུག་པ་ལ་གནས་པ་མི་མངའ་བ་	[s:Apratiṣṭha dhyāna varttane] needs no previous meditation {16/37 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
དུས་ལ་བབ་པར་སངས་རྒྱས་འབྱུང་བ་ལམ་ཡོངས་སུ་འདྲེན་པ་	[s:Kālaprāpto Buddhotpāda] in its proper time there will arise or come forth a Buddha {16/38 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ལམ་ཡོངས་སུ་དྲན་པ་	[s:Mārga pariṇāyaka] directing the way {16/39 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ལམ་ཐུགས་སུ་ཆུད་པ་	[s:Mārga jñā] knowing the way {16/40 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཕྱིར་མི་ལྡོག་པའི་ཆོས་དང་ལྡན་པ་	[s:Apratyudāvartya dharma] possessing unerring faith or principles {16/41 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
རྣམ་པར་བཞག་པ་བསམ་གྱིས་མི་ཁྱབ་པ་	[s:Acintya vyavasthāna] inconceivable decrees (or declarations of the law) {16/42 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སྐུ་འཇིག་རྟེན་གྱི་ཁམས་ཐམས་ཅད་དུ་ཁབ་པ་	[s:Sarva lokadhātu prabhūta kāya] his body encompassing all regions of the world {16/43 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཆོས་ཐམས་ཅད་ལ་ཐེ་ཚོམ་མེད་པའི་ཡེ་ཤེས་མངའ་བ་	[s:Sarva dharma niḥsaṃśayajña] having an indubitable knowledge of all things {16/44 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
བློ་སྤྱོད་པ་ཐམས་ཅད་དང་ལྡན་པ་	[s:Sarvacaryā samanvāgata buddhi] his understanding conforming to all moral practices {16/45 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཆོས་མཁྱེན་པ་ལ་ནེམ་ནུར་མེད་པ་	[s:Niṣkāṅkṣa dharma jñāne] having no scruple or doubt with respect to things {16/46 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
རྣམ་པར་མ་བརྟགས་པའི་སྐུ་མངའ་བ་	[s:Avikalpita śarīram] possessing an unscrutable body (which has not been judged) {16/47 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཡེ་ཤེས་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ཀྱིས་ཡང་དག་པར་མནོས་པ་	[s:Sarva Bodhisattva saṃpaticcha jñāna] a wisdom or knowledge comprehending that of the Bodhisattvas {16/48 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སངས་རྒྱས་ཀྱི་གནས་པ་གཉིས་སུ་མེད་པ་དམ་པའི་ཕ་རོལ་ཏུ་སོན་པ་བརྙེས་པ་	[s:Advaya Buddhavihāra parama pāramitā] he has found the indubitable abode of the Buddha, the true transit or arriving at felicity {16/49 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
དེ་བཞིན་གཤེགས་པ་མ་འདྲེས་པའི་རྣམ་པར་ཐར་པའི་མཛད་པའི་ཡེ་ཤེས་ཀྱི་མཐར་ཕྱིན་པ་	[s:Asambhinna Tathāgata vimokṣa jñāna niṣṭhāgata] he arrived at that degree of knowledge which is required of a Tathāgata for perfect liberation or emancipation {16/50 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
མཐའ་དང་དབུས་མེད་པའི་སངས་རྒྱས་ཀྱི་ས་མཉམ་པ་ཉིད་ཐུགས་སུ་ཆུད་པ་	[s:Anantamadhya Buddha bhūmisamatādhigata] he perceived that the mansion of Buddha is without limits and without a centre or middle point {16/51 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཆོས་ཀྱི་དབྱིངས་ཀྱི་ས་གཏུགས་པ་	[s:Dharma dhātu parama] he has met with the root of all things (the supreme intelligence) {16/52 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ནམ་མཁའི་ཁམས་ཀྱི་མཐའ་ཀླས་པ་	[s:Akāśa dhātu paryavasāna] his mansion is infinitely like the regions of heaven {16/53 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཕྱི་མའི་མཐའ་མུར་ཐུག་པ་	[s:Apāranta koṭi niṣṭha] he has reached the limits of the world to come {16/54 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
དགེ་བའི་རྩ་བ་རྣམས་ཆུད་མི་ཟ་བ་	[s:Avipraṇāśa kuśala mūlānām] the roots of wisdom will produce these effects {16/55 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
བཟོད་པས་བརྒྱན་པ་	[s:Alaṅkṛta kṣāntyā] adorned with (or by) patience {16/56 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
བཟོད་པས་བརྒྱན་པ་	[s:Agama puṇyanidhānānām] adorned with (or by) patience [The number 57. has been given twice in the MS.]/> {16/57 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
དཔེ་བྱད་བཟང་པོ་རྣམས་ཀྱི་གཞི་	[s:Citritānuvyañjanaiḥ] the basis of the treasures of all moral merit {16/57a one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
མཚན་གྱི་མེ་ཏོག་རྒྱས་པ་	[s:Kusumito lakṣaṇaiḥ] with florid or elegant characteristic {16/58 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སྤྱོད་ཡུལ་རན་པར་མཐུན་པ་	[s:Pratirūpo gocareṇa] with a uniform moderate conduc {16/59 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
མཐོང་ན་མི་མཐུན་པ་མེད་པ་	[s:Apratikulo darśanena] there is nothing unbecoming in him, when one looks on hi {16/60 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
དད་པའི་མོས་པ་རྣམས་ལ་མངོན་པར་དགའ་བ་	[s:Abhirati śraddhādhimuktānām] they that believe in him are extremely glad (or do rejoice greatly {16/61 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཤེས་རབ་ཟིལ་གྱིས་མི་ནོན་པ་	[s:Anabhibhūta prajñayā] his understanding or wisdom is not to be surpasse {16/62 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སེམས་ཅན་ཐམས་ཅད་ཀྱི་སྟོན་པ་	[s:śastā sarvasatvānām] he is the instructor of all animate existence {16/63 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཀྱི་ཡབ་	[s:Pitā Bodhisattvānām] he is the father of the Bodhisattva {16/64 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
འཕགས་པའི་གང་ཟག་རྣམས་ཀྱི་རྒྱལ་པོ་	[s:Rājā ārya puṅgalānām] the prince (or sovereign) of the venerable, virtuous me {16/65 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ལས་དང་པོ་པ་རྣམས་ཀྱི་དེད་དཔོན་	[s:Sārthavāha ādikarmikāṇām] the leader of those employed in the principal wor {16/66 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ཡེ་ཤེས་དཔག་ཏུ་མེད་པ་	[s:Aprameyo jñānena] with immense wisdo {16/67 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སྤོབས་པ་མཐའ་ཡས་པ་	[s:Ananta pratibhānena] with immense powers of speakin {16/68 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
གསུང་རྣམ་པར་དག་པ་	[s:Viśuddha svareṇa] with a very clear voic {16/69 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
དབྱངས་སྙན་པ་	[s:Asvādaṅīyo ghoṣeṇa] with a sweet (or pleasing) melod {16/70 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སྐུ་བྱད་ལྟ་བས་ཆོག་མི་ཤེས་པ་	[s:asecanako rūpeṇa] [?] [M.] not to be satisfied with looking on him (on his complexion
སྐུ་མཚུངས་པ་མེད་པ་	[s:Apratisama kāyena] an incomparable body or person (or that has none like him {16/72 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
འདོད་པ་དག་གིས་མ་གོས་པ་	[s:Alipta kāmaiḥ] not stained by desires, or free of all wishe {16/73 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ལམ་མཁྱེན་པ་	[s:Mārgavit] knowing the wa {16/74 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ལམ་སྟོན་པ་	[s:Mārga deśaka] showing the wa {16/75 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
ལམ་གསུང་བ་	[s:Mārgākhyāyin] preaching the wa {16/76 one དེ་བཞིན་གཤེགས་པའི་ཆེ་བ་མདོ་སྡེ་ལས་བྱུང་བའི་མིང༌་}
སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་	LXIII Names of the 32. characteristic signs of the great man (puruṣa
དབུ་གཙུག་ཏོར་དང་ལྡན་པ་	[s:Uṣṇīṣa śīraśkatā] having on the crown of his head an ornamental excrescence {14/1 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
དབུ་སྐྲ་གཡས་སུ་འཁྱིལ་བ་	[s:Pradakṣiṇāvartta keśa] the hair of his head turning to the right side {14/2 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
དཔྲལ་བའི་དབྱེས་ཆེ་བ་	[s:Samalalāṭa] a broad and open forehead {14/3 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཛོད་སྤུ་	[s:Urṇā koṣa] the hair of treasure (a single hair in the middle of his forehead) {14/4 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྤྱན་མཐོན་མཐིང་ལ་བའི་རྫི་མ་ལྟ་བུ་	[s:Atinīlanetra gopakṣma] [fn:: In most lists these are treated as two separate numbers; while the reading of the second word is gopakṣa] with dark blue eyes, like those of a cow or deer
ཚེམས་ཞི་བཅུ་མངའ་བ་	[s:Catvāriṃśaddanta] having forty teeth {14/6 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཚེམས་མཉམ་པ་	[s:Samadanta] equal or uniform teeth {14/7 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཚེམས་ཐགས་བཟང་བ་	[s:Aviraladanta] well arranged teeth {14/8 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཚེམས་ཤིན་ཏུ་དཀར་བ་	[s:Suśukladanta] very white teeth {14/9 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
རོ་བྲོ་བའི་མཆོག་དང་ལྡན་པ་	[s:Rasarasāgratā] having the best taste {14/10 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
འགྲམ་པ་སེངྒེའི་འདྲ་བ་	[s:Siṃhahanu] a jaw like that of a lion {14/11 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ལྗགས་ཤིན་ཏུ་རིང་ཞིང་སྲབ་པ་	[s:Prabhūtatanujihva] a very long and subtle (thin) tongue {14/12 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཚངས་པའི་དབྱངས་	[s:Brahma svara] a clear voice {14/13 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
དཔུང་མགོ་ཤིན་ཏུ་ཟླུམ་པ་	[s:Susaṃvṛtta skandha] with well-rounded shoulders {14/14 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
བདུན་མཐོ་བ་	"[s:Saptostada] [fn:: this is usually supposed to mean ]"" key=""of seven spans (on stature) ""having seven protuberances"" (on the hands, feet, etc). The Chinese says having the seven places full or rounded off.] {14/15 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}"
ཐལ་གོང་རྒྱས་པ་	"[s:Cirantaṃrāsa (sic)] [fn:: There has been much confusion in regard to this word. Minayeff reads citāntaraṃsa. Citāntaraṃsa seems to be a more plausible reading, but that does not explain Csoma's translation. The Chinese in de Harlez has liang chien yüan, which means ] of a fine complexion ""having rounded ""broad"" shoulders."" But antaraṃsa means rather breast than shoulders. de H's MS reads, he tells us, citantaranpa.] {14/16 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}"
པགས་པ་སྲབ་ཅིང་མདོག་གསེར་འདྲ་བ་	[s:Sūkṣma suvarṇacchavi] [fn:: In some lists this is taken for two separate qualities] with a delicate and gold like skin
བཞེངས་བཞིན་དུ་མ་བཏུད་པར་ཕྱག་པུས་མོར་སླེབ་པ་	[s:Sthitānavanatapralambabāhutā] [fn:: This occurs among the 80 inferior marks in de Harlez's list.] standing, not bending himself, his hands reach down to his knees
རོ་སྟོད་སེངྒེའི་འདྲ་བ་	[s:Siṃha pūrvārdhakāya] the upper part (or the trunk) of his body is like that of a lion {14/19 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཤིང་ནྱ་གྲོ་དྷ་ལྟར་ཆུ་ཞེང་གབ་པ་	[s:Nyagrodhaparimaṇḍala] his body is broad and extensive like the Nyagrodha tree [ficus religiosa] {14/20 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྤུ་རེ་རེ་ནས་སྐྱེས་ཤིང་གཡས་སུ་འཁྱིལ་བ་	[s:Ekaikaroma pradakṣiṇāvarta] each hair of his body turning to the right side {14/21 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུའི་སྤུ་གྱེན་དུ་ཕྱོགས་པ་	[s:ūrdhvāṅga roma] the hair of his body turning upwards {14/22 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
འདོམས་ཀྱི་ལྦ་བ་སྦུབས་སུ་ནུབ་པ་	[s:Kośagatavastiguhya] his private member is sunk into the body [not apparent] {14/23 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
བརླ་ལེགས་པར་ཟླུམ་པ་	[s:Suvartitoru] with well-rounded or turned thighs {14/24 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཛེས་ཤིང་ཟླུམ་པ་	[s:Suvartitoga (?)] beautiful and round {14/25 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཞབས་ཀྱི་ལོང་མོའི་ཚིགས་མི་མངོན་པ་	[s:Ucchaṅkhapāda] the joints of the ankles do not appear {14/26 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཕྱག་དང་ཞབས་ཀྱི་མཐིལ་འཇམ་ཞིང་གཞོན་ཤ་ཆགས་པ་	[s:Mṛdutaruṇahasṭapādatala] the palms of his hands and the soles of his feet beig soft have a juvenile flesh {14/27 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཕྱག་སོར་རིང་མོ་ཕྱག་དང་ཞབས་གཉིས་དྲ་བས་འབྲེལ་བ་	[s:Dīrghāṅguli] with long fingers {14/28 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཕྱག་དང་ཞབས་ཀྱི་མཐིལ་འཁོར་ལོའི་མཚན་དང་ལྡན་པ་	[s:Cakrāṅkitahastapādatala] having his palms and soles marked with a wheel {14/29 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཞབས་ཤིན་ཏུ་གནས་པ་	[s:Supratiṣṭhitapāda] with very firm or steady feet {14/30 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཞབས་ཀྱི་རྟིང་པ་ཡངས་པ་	[s:Ayatapādaparṣṇi] with broad heels {14/31 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
བྱིན་པར་དྭགས་ཨེ་ཎ་ཡ་ལྟ་བུ་	[s:Aiṇeyajaṅgha] with legs like those of the deer (aiṇeya) {14/32 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
དཔེ་བྱད་བཟང་པོ་བརྒྱད་ཅུའི་མིང་མཚན་	LXIV Names of the 80. symmetrical parts, proportions or points of beauty; on the body of the great Puruṣa or any Buddh
སེན་མོ་ཟངས་ཀྱི་མདོག་ལྟ་བུ་	[s:Ātāramranakha] with copper-coloured nails on his hands {15/1 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སེན་མོའི་མདོག་སྣུམ་པ་	[s:Snigdhanakha] with smooth or unctious nails {15/2 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སེན་མོ་མཐོ་བ་	[s:Tuṃganakha] with high or elevated nails {15/3 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སོར་མོ་རྣམས་ཟླུམ་པ་	[s:Vṛttāṃguli] with round fingers {15/4 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སོར་མོ་རྣམས་རྒྱས་པ་	[s:paryaṃguli,Citāṃguli] with full fingers {15/5 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སོར་མོ་བྱིན་གྱིས་ཕྲ་བ་	[s:Anupūrvāṅguli] with small finger joints {15/6 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
རྩ་མི་མངོན་པ་	"[s:Nirgāṭśira] ? the veins [Csoma puts alternatively ""muscles or nerves""] not appearing [invisible]"
རྩ་མདུད་མེད་པ་	"[s:Nirgranthiśira] there being no knots in his veins [Csoma puts alternatively ""muscles or nerves""] {15/8 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}"
ལོང་བུ་མི་མངོན་པ་	[s:gūḍha gulpha,Gūṭa] gulpha a round or not visible ankle {15/9 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཞབས་མི་མཉམ་པ་མེད་པ་	[s:Aviṣamapāda] no unevenness or disproportion in his feet {15/10 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སེངྒེའི་སྟབས་སུ་གཤེགས་པ་	[s:Siṃhavikrāntagāmī] walking in the manner of a lion {15/11 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
གླང་པོ་ཆེའི་སྟབས་སུ་གཤེགས་པ་	[s:Nāgavikrāntagāmī] walking like an elephant {15/12 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ངང་པའི་སྟབས་སུ་གཤེགས་པ་	[s:Haṃsavikrāntagāmī] walking like a goose or swan {15/13 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཁྱུ་མཆོག་གི་སྟབས་སུ་གཤེགས་པ་	[s:Vṛṣabhavikrāntagāmī] walking like a bull (or the leader of a herd) {15/14 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
གཡས་ཕྱོགས་སུ་ལྡོག་ཅིང་གཤེགས་པ་	[s:Pradakṣiṇavṛttagāmī] turning to his right side in his walking {15/15 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཛེས་པར་གཤེགས་པ་	[s:Cārugāmi] walking in a handsome manner {15/16 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མི་ཡོ་བར་གཤེགས་པ་	[s:Avakragāmi] walking up rightly (or not crookedly) {15/17 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་འཁྲིལ་བག་ཆགས་པ་	[s:Vṛttagātra] a chosen body {15/18 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་བྱི་དར་བྱས་པ་ལྟ་བུ་	[s:Mṛṣṭagātra] his body well cleansed, or made clean {15/19 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་རིམ་པར་འཚབས་པ་	[s:Anupūrvagātra] a well arranged body {15/20 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་གཙང་བ་	[s:śucigātra] a clean or pure body {15/21 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་འཇམ་པ་	[s:Mṛdugātra] a soft or delicate body {15/22 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
